sample code	particle size freq (%)
21PXN042B	0	2.35857237	2.471991953	3.487912317	3.696368492	4.382435573	5.746939059	6.527349034	5.130588603	33.0989213	16.54946065	8.274730325	4.1373651625	2.06868258125	1.034341290625	0.5171706453125	0.517170645312504
21PXN043B	0	9.050235317	13.2124558	10.67761384	11.00832209	15.28489413	18.07283812	3.258284609	1.014171951	9.21059207	4.605296035	2.3026480175	1.15132400875	0.575662004375	0.2878310021875	0.14391550109375	0.14391550109375117
21PXN044B	0	2.48437717	4.027218442	3.548118317	3.826899042	4.59588946	8.463755034	9.004304958	6.38314123	28.833148175	14.4165740875	7.20828704375	3.604143521875	1.8020717609375	0.90103588046875	0.450517940234375	0.4505179402343771
21PXN045B	0	9.785521494	12.03518129	6.398002876	2.686530673	17.90141131	35.09668744	10.92531052	3.563489434	0.8039324815	0.40196624075	0.200983120375	0.1004915601875	0.05024578009375	0.025122890046875	0.0125614450234375	0.0125614450234377
21PXN046B	0	0.0	0.0	0.007677463	22.9413058	35.64471494	17.25893639	9.400355257	8.870610323	2.938199914	1.469099957	0.7345499785	0.36727498925	0.183637494625	0.0918187473125	0.04590937365625	0.04590937365625081
21PXN047B	0	3.745497603	6.698644318	10.60190306	23.98855611	34.67235316	10.47533963	4.163121473	4.398876882	0.6278538815	0.31392694075	0.156963470375	0.0784817351875	0.03924086759375	0.019620433796875	0.0098102168984375	0.00981021689843753
21PXN048B	0	6.525969213	6.09201891	6.243396923	6.283449022	6.896845345	9.26275754	7.322280636	6.121663771	22.62580932	11.31290466	5.65645233	2.828226165	1.4141130825	0.70705654125	0.353528270625	0.3535282706250058
21PXN074B	0	3.493196795	12.81248786	12.66037052	11.78585762	17.6948073	27.30862344	9.197597193	2.802195668	1.122431806	0.561215903	0.2806079515	0.14030397575	0.070151987875	0.0350759939375	0.01753799696875	0.01753799696874969
21PXN075B	0	8.731326613	14.27457015	15.25500055	13.95296062	19.16608455	9.819551165	3.570326822	2.939872845	6.14515334	3.07257667	1.536288335	0.7681441675	0.38407208375	0.192036041875	0.0960180209375	0.09601802093750145
21PXN076B	0	2.906792528	5.147204436	6.597795234	11.1921579	10.38550399	8.682091227	7.826919269	7.948709486	19.656412965	9.8282064825	4.91410324125	2.457051620625	1.2285258103125	0.61426290515625	0.307131452578125	0.30713145257812613
21PXN077B	0	14.40110361	13.57570215	10.88699916	9.301905571	9.750342957	8.35776619	5.234075093	4.408289367	12.041907955	6.0209539775	3.01047698875	1.505238494375	0.7526192471875	0.37630962359375	0.188154811796875	0.1881548117968741
21PXN078B	0	0.339299082	2.155017052	2.123478526	4.194277317	8.093964011	13.56017967	16.15361688	16.71923088	18.330468295	9.1652341475	4.58261707375	2.291308536875	1.1456542684375	0.57282713421875	0.286413567109375	0.2864135671093777
21PXN079B	0	3.582233511	4.378285402	4.18731011	4.99975887	5.917340492	8.993200122	12.06873824	13.00786085	21.4326362	10.7163181	5.35815905	2.679079525	1.3395397625	0.66976988125	0.334884940625	0.3348849406250025
21PXN080B	0	6.668968986	8.538727768	9.480176278	9.695643361	11.53424575	10.30788519	8.991809248	8.683623751	13.04945983	6.524729915	3.2623649575	1.63118247875	0.815591239375	0.4077956196875	0.20389780984375	0.2038978098437525
21WL01B	0	2.023355265	1.979470772	2.662014703	6.172774185	16.46477725	19.50058824	12.23319162	7.277667461	15.843080255	7.9215401275	3.96077006375	1.980385031875	0.9901925159375	0.49509625796875	0.247548128984375	0.24754812898437706
21WL02B	0	2.947641697	2.796043281	3.814595137	4.549531624	10.17730698	19.06981739	12.35874502	8.696695786	17.794811545	8.8974057725	4.44870288625	2.224351443125	1.1121757215625	0.55608786078125	0.278043930390625	0.2780439303906306
21WL03B	0	4.534889062	4.331848041	3.863904329	4.223743243	8.43829911	16.12353959	12.09364999	9.838761542	18.275682545	9.1378412725	4.56892063625	2.284460318125	1.1422301590625	0.57111507953125	0.285557539765625	0.2855575397656196
21WL04B	0	3.029202642	4.376343493	3.906546359	3.518453074	5.583744825	10.76513061	9.894919771	8.189838246	25.36791049	12.683955245	6.3419776225	3.17098881125	1.585494405625	0.7927472028125	0.39637360140625	0.3963736014062462
